_row,cell_id,new_split,measured_rsrp,sionna_power_raw,dist_m,freq_mhz,area,wcl_lat,wcl_lon
196732,26369025.0,train,-89.241875,-56.2052001953125,141.41990164960413,1800.0,Park,52.50664487811046,13.345645918028
196735,26369025.0,train,-89.219375,-56.74249267578125,152.07427960224206,1800.0,Park,52.50664487811046,13.345645918028
196737,26369025.0,train,-89.459375,-57.18955993652344,161.58749087993888,1800.0,Park,52.50664487811046,13.345645918028
196741,26369025.0,train,-91.48375,-57.84557342529297,176.69026684642523,1800.0,Park,52.50664487811046,13.345645918028
196743,26369025.0,train,-91.47625,-58.03126525878906,181.22574769008628,1800.0,Park,52.50664487811046,13.345645918028
196746,26369025.0,train,-91.41,-58.27766418457031,187.4297736364149,1800.0,Park,52.50664487811046,13.345645918028
196748,26369025.0,train,-91.070625,-58.331207275390625,188.80632701777134,1800.0,Park,52.50664487811046,13.345645918028
196750,26369025.0,train,-91.121875,-58.35991668701172,189.54897797651452,1800.0,Park,52.50664487811046,13.345645918028
196753,26369025.0,train,-91.55,-58.372161865234375,189.86651429665713,1800.0,Park,52.50664487811046,13.345645918028
203221,26369025.0,train,-95.69458762886596,-58.043785095214844,181.5628554133078,1800.0,Park,52.50664487811046,13.345645918028
203222,26369025.0,train,-98.70875,-57.624664306640625,171.46963174291736,1800.0,Park,52.50664487811046,13.345645918028
203224,26369025.0,train,-99.479375,-57.164947509765625,161.0749553160228,1800.0,Park,52.50664487811046,13.345645918028
203228,26369025.0,train,-97.44375,-56.076393127441406,139.00093187652743,1800.0,Park,52.50664487811046,13.345645918028
203231,26369025.0,train,-95.041875,-55.44013977050781,127.60976070705988,1800.0,Park,52.50664487811046,13.345645918028
203233,26369025.0,train,-92.020625,-54.759178161621094,116.52173977916107,1800.0,Park,52.50664487811046,13.345645918028
203235,26369025.0,train,-90.3625,-54.06427001953125,106.25865728902544,1800.0,Park,52.50664487811046,13.345645918028
203238,26369025.0,train,-87.13875,-52.556922912597656,87.11779870700627,1800.0,Park,52.50664487811046,13.345645918028
203241,26369025.0,train,-85.848125,-51.70165252685547,77.83313144384518,1800.0,Park,52.50664487811046,13.345645918028
203245,26369025.0,train,-82.31,-49.72166442871094,59.65531325633189,1800.0,Park,52.50664487811046,13.345645918028
203247,26369025.0,train,-82.58,-48.59938049316406,50.918072134518155,1800.0,Park,52.50664487811046,13.345645918028
203250,26369025.0,train,-79.44625,-46.02142333984375,33.61973987761264,1800.0,Park,52.50664487811046,13.345645918028
203253,26369025.0,train,-78.723125,-44.69715118408203,25.580382656144597,1800.0,Park,52.50664487811046,13.345645918028
203255,26369025.0,train,-77.3475,-43.505950927734375,18.242084748622425,1800.0,Park,52.50664487811046,13.345645918028
203257,26369025.0,train,-75.571875,-42.45445251464844,10.530882984229594,1800.0,Park,52.50664487811046,13.345645918028
203261,26369025.0,train,-77.783125,-41.881080627441406,2.9405000505436614,1800.0,Park,52.50664487811046,13.345645918028
203265,26369025.0,train,-78.12125,-42.744110107421875,12.930548136623113,1800.0,Park,52.50664487811046,13.345645918028
203267,26369025.0,train,-78.631875,-43.30603790283203,16.931073274170263,1800.0,Park,52.50664487811046,13.345645918028
203269,26369025.0,train,-78.59,-43.85870361328125,20.475131068570434,1800.0,Park,52.50664487811046,13.345645918028
203271,26369025.0,train,-79.413125,-44.42735290527344,23.953748675016836,1800.0,Park,52.50664487811046,13.345645918028
203273,26369025.0,train,-78.89625,-45.00019836425781,27.40328587856191,1800.0,Park,52.50664487811046,13.345645918028
203274,26369025.0,train,-78.648125,-45.594337463378906,30.99724370037774,1800.0,Park,52.50664487811046,13.345645918028
203279,26369025.0,train,-81.743125,-46.89190673828125,39.13075818242261,1800.0,Park,52.50664487811046,13.345645918028
203281,26369025.0,train,-82.96625,-47.49385070800781,43.11497120575523,1800.0,Park,52.50664487811046,13.345645918028
203282,26369025.0,train,-84.8475,-48.00177764892578,46.61351509930826,1800.0,Park,52.50664487811046,13.345645918028
203288,26369025.0,train,-86.97125,-49.06134796142578,54.40099438736506,1800.0,Park,52.50664487811046,13.345645918028
203290,26369025.0,train,-86.293125,-49.26917266845703,56.017526730176534,1800.0,Park,52.50664487811046,13.345645918028
203292,26369025.0,train,-86.2325,-49.343780517578125,56.60588854721162,1800.0,Park,52.50664487811046,13.345645918028
203294,26369025.0,train,-86.379375,-49.377532958984375,56.87350907582464,1800.0,Park,52.50664487811046,13.345645918028
203297,26369025.0,train,-86.4175,-49.411346435546875,57.142481352453494,1800.0,Park,52.50664487811046,13.345645918028
203299,26369025.0,train,-86.44125,-49.411346435546875,57.142481352453494,1800.0,Park,52.50664487811046,13.345645918028
203300,26369025.0,train,-86.614375,-49.411346435546875,57.142481352453494,1800.0,Park,52.50664487811046,13.345645918028
203305,26369025.0,train,-86.8425,-49.411346435546875,57.142481352453494,1800.0,Park,52.50664487811046,13.345645918028
203307,26369025.0,train,-88.08625,-49.411346435546875,57.142481352453494,1800.0,Park,52.50664487811046,13.345645918028
203309,26369025.0,train,-89.086875,-49.431678771972656,57.3046121478013,1800.0,Park,52.50664487811046,13.345645918028
203311,26369025.0,train,-88.950625,-49.764007568359375,60.00236029649234,1800.0,Park,52.50664487811046,13.345645918028
203320,26369025.0,train,-92.008125,-52.16490173339844,82.73295972910607,1800.0,Park,52.50664487811046,13.345645918028
203324,26369025.0,train,-93.55375,-52.95835876464844,91.83756951599379,1800.0,Park,52.50664487811046,13.345645918028
203331,26369025.0,train,-92.653125,-53.60865783691406,100.05007588725509,1800.0,Park,52.50664487811046,13.345645918028
203333,26369025.0,train,-93.109375,-53.742889404296875,101.83767996748877,1800.0,Park,52.50664487811046,13.345645918028
203339,26369025.0,train,-91.683125,-53.93073272705078,104.3957471407764,1800.0,Park,52.50664487811046,13.345645918028
203345,26369025.0,train,-91.648125,-53.980621337890625,105.08646802398412,1800.0,Park,52.50664487811046,13.345645918028
203347,26369025.0,train,-91.58875,-53.980621337890625,105.08646802398412,1800.0,Park,52.50664487811046,13.345645918028
203348,26369025.0,train,-91.53,-53.980621337890625,105.08646802398412,1800.0,Park,52.50664487811046,13.345645918028
203350,26369025.0,train,-91.731875,-53.980621337890625,105.08646802398412,1800.0,Park,52.50664487811046,13.345645918028
203353,26369025.0,train,-91.721875,-53.980621337890625,105.08646802398412,1800.0,Park,52.50664487811046,13.345645918028
203354,26369025.0,train,-91.551875,-53.980621337890625,105.08646802398412,1800.0,Park,52.50664487811046,13.345645918028
203357,26369025.0,train,-91.67375,-53.980621337890625,105.08646802398412,1800.0,Park,52.50664487811046,13.345645918028
203359,26369025.0,train,-91.5,-53.980621337890625,105.08646802398412,1800.0,Park,52.50664487811046,13.345645918028
203361,26369025.0,train,-91.713125,-53.980621337890625,105.08646802398412,1800.0,Park,52.50664487811046,13.345645918028
203363,26369025.0,train,-91.74625,-53.980621337890625,105.08646802398412,1800.0,Park,52.50664487811046,13.345645918028
203364,26369025.0,train,-91.901875,-53.980621337890625,105.08646802398412,1800.0,Park,52.50664487811046,13.345645918028
203367,26369025.0,train,-91.880625,-53.980621337890625,105.08646802398412,1800.0,Park,52.50664487811046,13.345645918028
203369,26369025.0,train,-91.8675,-53.980621337890625,105.08646802398412,1800.0,Park,52.50664487811046,13.345645918028
203370,26369025.0,train,-91.851875,-53.980621337890625,105.08646802398412,1800.0,Park,52.50664487811046,13.345645918028
203376,26369025.0,train,-91.98625,-53.980621337890625,105.08646802398412,1800.0,Park,52.50664487811046,13.345645918028
203381,26369025.0,train,-92.026875,-53.980621337890625,105.08646802398412,1800.0,Park,52.50664487811046,13.345645918028
203383,26369025.0,train,-91.775,-53.980621337890625,105.08646802398412,1800.0,Park,52.50664487811046,13.345645918028
203385,26369025.0,train,-92.093125,-53.980621337890625,105.08646802398412,1800.0,Park,52.50664487811046,13.345645918028
203387,26369025.0,train,-92.7575,-53.980621337890625,105.08646802398412,1800.0,Park,52.50664487811046,13.345645918028
203389,26369025.0,train,-93.423125,-53.980621337890625,105.08646802398412,1800.0,Park,52.50664487811046,13.345645918028
203391,26369025.0,train,-93.335625,-54.180267333984375,107.89907241776775,1800.0,Park,52.50664487811046,13.345645918028
203392,26369025.0,train,-91.911875,-54.44377136230469,111.73375356898656,1800.0,Park,52.50664487811046,13.345645918028
203394,26369025.0,train,-92.01,-54.724998474121094,115.98691839909664,1800.0,Park,52.50664487811046,13.345645918028
203398,26369025.0,train,-92.054375,-55.30299377441406,125.28122973471727,1800.0,Park,52.50664487811046,13.345645918028
203401,26369025.0,train,-90.45375,-55.52143096923828,128.9988998790613,1800.0,Park,52.50664487811046,13.345645918028
203403,26369025.0,train,-90.810625,-55.84077453613281,134.64830899839137,1800.0,Park,52.50664487811046,13.345645918028
203407,26369025.0,train,-89.195625,-56.25962829589844,142.46224287834258,1800.0,Park,52.50664487811046,13.345645918028
203412,26369025.0,train,-89.564375,-56.80836486816406,153.43800196835682,1800.0,Park,52.50664487811046,13.345645918028
203415,26369025.0,train,-89.85125,-56.97547912597656,156.95605398440748,1800.0,Park,52.50664487811046,13.345645918028
203416,26369025.0,train,-88.03875,-57.12504577636719,160.1764783423847,1800.0,Park,52.50664487811046,13.345645918028
203419,26369025.0,train,-89.191875,-57.26959991455078,163.355213531795,1800.0,Park,52.50664487811046,13.345645918028
203421,26369025.0,train,-90.0125,-57.388832092285156,166.0266691773654,1800.0,Park,52.50664487811046,13.345645918028
203423,26369025.0,train,-92.00125,-57.53272247314453,169.31231172734252,1800.0,Park,52.50664487811046,13.345645918028
203425,26369025.0,train,-91.774375,-57.68730163574219,172.91682190344036,1800.0,Park,52.50664487811046,13.345645918028
203426,26369025.0,train,-91.81375,-57.8201904296875,176.07904081175616,1800.0,Park,52.50664487811046,13.345645918028
203428,26369025.0,train,-91.64125,-57.93946075439453,178.96867072472426,1800.0,Park,52.50664487811046,13.345645918028
203430,26369025.0,train,-91.323125,-58.042137145996094,181.4949419658212,1800.0,Park,52.50664487811046,13.345645918028
203433,26369025.0,train,-90.743125,-58.145782470703125,184.082409045279,1800.0,Park,52.50664487811046,13.345645918028
203435,26369025.0,train,-91.260625,-58.23063659667969,186.22895018129387,1800.0,Park,52.50664487811046,13.345645918028
203439,26369025.0,train,-91.5525,-58.340423583984375,189.0443649967781,1800.0,Park,52.50664487811046,13.345645918028
203443,26369025.0,train,-90.654375,-58.43463897705078,191.49492927382744,1800.0,Park,52.50664487811046,13.345645918028
203445,26369025.0,train,-91.085,-58.477516174316406,192.62103516626712,1800.0,Park,52.50664487811046,13.345645918028
203447,26369025.0,train,-90.5725,-58.52245330810547,193.80821321292896,1800.0,Park,52.50664487811046,13.345645918028
203449,26369025.0,train,-90.76625,-58.568817138671875,195.04110777190826,1800.0,Park,52.50664487811046,13.345645918028
203450,26369025.0,train,-90.205,-58.63130187988281,196.71534134550106,1800.0,Park,52.50664487811046,13.345645918028
203452,26369025.0,train,-89.414375,-58.699424743652344,198.5569484375353,1800.0,Park,52.50664487811046,13.345645918028
203455,26369025.0,train,-89.02586206896552,-58.758056640625,200.15586920502832,1800.0,Park,52.50664487811046,13.345645918028
7295,26369025.0,val,-93.38625,-54.68299865722656,115.3448041272519,1800.0,Park,52.50664487811046,13.345645918028
7296,26369025.0,val,-91.623125,-53.985023498535156,105.15246553911619,1800.0,Park,52.50664487811046,13.345645918028
7336,26369025.0,val,-78.601875,-41.94905090332031,4.49188326775096,1800.0,Park,52.50664487811046,13.345645918028
21600,26369025.0,val,-89.19875,-52.59667205810547,87.57238426883838,1800.0,Park,52.50664487811046,13.345645918028
21607,26369025.0,val,-87.945,-51.72003173828125,78.02214286918915,1800.0,Park,52.50664487811046,13.345645918028
21676,26369025.0,val,-80.125,-43.383872985839844,17.446187278131124,1800.0,Park,52.50664487811046,13.345645918028
21682,26369025.0,val,-77.455,-42.66941833496094,12.343262789663498,1800.0,Park,52.50664487811046,13.345645918028
21705,26369025.0,val,-79.36375,-44.705650329589844,25.631387504318553,1800.0,Park,52.50664487811046,13.345645918028
21717,26369025.0,val,-84.666875,-47.38330078125,42.370944608911955,1800.0,Park,52.50664487811046,13.345645918028
21726,26369025.0,val,-89.056875,-49.005531311035156,53.97216030211792,1800.0,Park,52.50664487811046,13.345645918028
21751,26369025.0,val,-93.044375,-53.64081573486328,100.47525867515756,1800.0,Park,52.50664487811046,13.345645918028
21769,26369025.0,val,-91.125625,-56.29817199707031,143.20548305050409,1800.0,Park,52.50664487811046,13.345645918028
21795,26369025.0,val,-91.11375,-58.44694519042969,191.82633899922493,1800.0,Park,52.50664487811046,13.345645918028
36837,26369025.0,val,-88.52125,-52.41649627685547,85.52069977442284,1800.0,Park,52.50664487811046,13.345645918028
36868,26369025.0,val,-78.595625,-42.145111083984375,7.369163247381815,1800.0,Park,52.50664487811046,13.345645918028
