_row,cell_id,new_split,measured_rsrp,sionna_power_raw,dist_m,freq_mhz,wcl_lat,wcl_lon
143695,2580501.0,train,-97.62,-61.375885009765625,286.2690034939152,2000.0,52.51120038191861,13.301164524543731
143703,2580501.0,train,-98.368125,-61.375885009765625,286.2690034939152,2000.0,52.51120038191861,13.301164524543731
143706,2580501.0,train,-99.170625,-61.375885009765625,286.2690034939152,2000.0,52.51120038191861,13.301164524543731
143711,2580501.0,train,-98.52475247524752,-61.375885009765625,286.2690034939152,2000.0,52.51120038191861,13.301164524543731
143721,2580501.0,train,-97.659375,-61.375885009765625,286.2690034939152,2000.0,52.51120038191861,13.301164524543731
143724,2580501.0,train,-98.5075,-61.375885009765625,286.2690034939152,2000.0,52.51120038191861,13.301164524543731
143729,2580501.0,train,-98.795,-61.375885009765625,286.2690034939152,2000.0,52.51120038191861,13.301164524543731
143731,2580501.0,train,-98.1375,-61.375885009765625,286.2690034939152,2000.0,52.51120038191861,13.301164524543731
143734,2580501.0,train,-97.69375,-61.375885009765625,286.2690034939152,2000.0,52.51120038191861,13.301164524543731
143745,2580501.0,train,-97.3375,-61.31748962402344,284.00607979555946,2000.0,52.51120038191861,13.301164524543731
143746,2580501.0,train,-98.13,-61.19640350341797,279.3680654010322,2000.0,52.51120038191861,13.301164524543731
143752,2580501.0,train,-98.6975,-61.037818908691406,273.4032131621178,2000.0,52.51120038191861,13.301164524543731
143757,2580501.0,train,-98.125625,-60.86558532714844,267.0634547442284,2000.0,52.51120038191861,13.301164524543731
143758,2580501.0,train,-98.038125,-60.67620086669922,260.2555974363253,2000.0,52.51120038191861,13.301164524543731
143764,2580501.0,train,-97.420625,-60.46632385253906,252.90642568628874,2000.0,52.51120038191861,13.301164524543731
143766,2580501.0,train,-97.13,-60.236473083496094,245.0891390660721,2000.0,52.51120038191861,13.301164524543731
143770,2580501.0,train,-95.380625,-59.9884033203125,236.91575836294328,2000.0,52.51120038191861,13.301164524543731
143776,2580501.0,train,-91.849375,-59.71446990966797,228.2012808417831,2000.0,52.51120038191861,13.301164524543731
143781,2580501.0,train,-91.53625,-59.41510009765625,219.03841610420596,2000.0,52.51120038191861,13.301164524543731
143782,2580501.0,train,-92.06375,-59.08277893066406,209.2950946438293,2000.0,52.51120038191861,13.301164524543731
143789,2580501.0,train,-91.04,-58.73053741455078,199.43973493906415,2000.0,52.51120038191861,13.301164524543731
143790,2580501.0,train,-90.200625,-58.360145568847656,189.5844869110226,2000.0,52.51120038191861,13.301164524543731
143794,2580501.0,train,-88.583125,-57.973297119140625,179.8210804468317,2000.0,52.51120038191861,13.301164524543731
143798,2580501.0,train,-86.660625,-57.55443572998047,169.83345790224303,2000.0,52.51120038191861,13.301164524543731
143802,2580501.0,train,-86.485625,-57.087554931640625,159.3771875380293,2000.0,52.51120038191861,13.301164524543731
143809,2580501.0,train,-85.306875,-56.55377197265625,148.24827580729294,2000.0,52.51120038191861,13.301164524543731
143812,2580501.0,train,-85.4175,-55.969581604003906,137.00729142361703,2000.0,52.51120038191861,13.301164524543731
143814,2580501.0,train,-86.11375,-55.368194580078125,126.38163268435767,2000.0,52.51120038191861,13.301164524543731
143819,2580501.0,train,-85.141875,-54.691925048828125,115.47817543799707,2000.0,52.51120038191861,13.301164524543731
143824,2580501.0,train,-83.3425,-53.97624969482422,105.02410744615574,2000.0,52.51120038191861,13.301164524543731
143827,2580501.0,train,-82.923125,-53.273887634277344,95.72904036171934,2000.0,52.51120038191861,13.301164524543731
143836,2580501.0,train,-79.08625,-52.04395294189453,81.42312138225489,2000.0,52.51120038191861,13.301164524543731
143838,2580501.0,train,-80.409375,-51.51838684082031,75.96387106551069,2000.0,52.51120038191861,13.301164524543731
143842,2580501.0,train,-79.40875,-51.090919494628906,71.77422428987354,2000.0,52.51120038191861,13.301164524543731
143848,2580501.0,train,-79.354375,-50.848915100097656,69.49425203779332,2000.0,52.51120038191861,13.301164524543731
