_row,operator,device,near_typeb,dist_to_typeb_m,sionna_cal_pt,measured_rsrp
205948,1,pc1,False,3426.672963118547,-72.08128777689858,-77.52875
205950,1,pc1,False,3431.202516691502,-68.8224071616642,-74.525625
205952,1,pc1,False,3435.770356097807,-67.48117486185951,-71.851875
205955,1,pc1,False,3440.108200639022,-66.2887386435978,-71.145
205956,1,pc1,False,3444.1233740544412,-66.80537835307044,-71.815625
205959,1,pc1,False,3447.9476138693926,-64.56197014994545,-74.456875
205960,1,pc1,False,3451.631518727716,-63.50722161478919,-77.36
205963,1,pc1,False,3455.6713862522092,-62.93366662211342,-71.363125
205965,1,pc1,False,3459.798053395616,-62.80559197611733,-67.8925
205967,1,pc1,False,3464.3488806574314,-63.11960259623452,-66.91375
205968,1,pc1,False,3469.101479120227,-63.71619073100014,-71.121875
205970,1,pc1,False,3474.5873778656087,-64.56656304545326,-75.28375
205972,1,pc1,False,3480.7429602408915,-65.54212609476967,-74.279375
205974,1,pc1,False,3487.573537938135,-66.50047723002358,-74.49125
205976,1,pc1,False,3495.1280911019544,-77.82457390971108,-72.47
205978,1,pc1,False,3503.187403993091,-76.93503228373451,-72.456875
205980,1,pc1,False,3511.0409013642015,-78.94575158305092,-73.690625
205982,1,pc1,False,3518.3123418187533,-81.36714593119545,-76.58
205985,1,pc1,False,3524.1282727494945,-81.01459923930092,-79.471875
205986,1,pc1,False,3528.646588527889,-97.4863704795353,-82.48875
205988,1,pc1,False,3532.574589008978,-93.0975307578556,-81.97375
205990,1,pc1,False,3535.588948625913,-92.633396541547,-81.528125
205992,1,pc1,False,3537.7463075354062,-109.66170922465248,-80.385
205995,1,pc1,False,3538.449238256874,-94.37730065531656,-80.056875
205996,1,pc1,False,3538.396173742285,-94.37488213725014,-79.9275
205998,1,pc1,False,3538.2369970052127,-83.66008416361733,-80.106875
206000,1,pc1,False,3538.1308931872823,-73.46018639750405,-80.206875
206003,1,pc1,False,3538.1308931872823,-73.46018639750405,-79.984375
206005,1,pc1,False,3538.1308931872823,-73.4602474326603,-79.89125
206006,1,pc1,False,3538.1308931872823,-73.4602474326603,-80.04
206008,1,pc1,False,3538.1308931872823,-73.46018639750405,-80.071875
206010,1,pc1,False,3538.1308931872823,-73.4602474326603,-79.954375
206012,1,pc1,False,3538.1308931872823,-73.4602474326603,-79.6275
206014,1,pc1,False,3538.183943695489,-73.46749535746498,-79.58
206016,1,pc1,False,3538.183943695489,-73.46749535746498,-79.714375
206018,1,pc1,False,3538.183943695489,-73.46749535746498,-79.809375
206021,1,pc1,False,3538.183943695489,-73.46743432230873,-79.813125
206022,1,pc1,False,3538.183943695489,-73.46743432230873,-79.775
206024,1,pc1,False,3538.183943695489,-73.46743432230873,-79.7275
206026,1,pc1,False,3538.183943695489,-73.46743432230873,-79.861875
206029,1,pc1,False,3538.183943695489,-73.46743432230873,-79.901875
206030,1,pc1,False,3538.183943695489,-73.46743432230873,-79.84125
206033,1,pc1,False,3538.183943695489,-73.46743432230873,-79.761875
206035,1,pc1,False,3538.183943695489,-73.46743432230873,-79.816875
206036,1,pc1,False,3538.183943695489,-73.46743432230873,-79.846875
206038,1,pc1,False,3538.183943695489,-73.47112694926186,-79.96625
206040,1,pc1,False,3538.183943695489,-73.46743432230873,-79.890625
206043,1,pc1,False,3538.183943695489,-73.46743432230873,-79.983125
206045,1,pc1,False,3538.183943695489,-73.47112694926186,-79.885625
206047,1,pc1,False,3538.183943695489,-73.46743432230873,-80.0225
206049,1,pc1,False,3538.183943695489,-73.46743432230873,-79.863125
206051,1,pc1,False,3538.183943695489,-73.46743432230873,-79.808125
206052,1,pc1,False,3538.183943695489,-73.46743432230873,-79.61125
206054,1,pc1,False,3538.183943695489,-73.47112694926186,-79.7925
206057,1,pc1,False,3538.183943695489,-73.46743432230873,-79.9325
206059,1,pc1,False,3538.183943695489,-73.47112694926186,-79.9675
206061,1,pc1,False,3538.1308931872823,-73.46246758646889,-79.6325
206062,1,pc1,False,3538.183943695489,-73.46743432230873,-78.036875
206064,1,pc1,False,3538.4005644534795,-83.66052666850014,-78.374375
206066,1,pc1,False,3539.1521742883488,-83.76461449808998,-77.87625
206068,1,pc1,False,3542.1679365731366,-107.97285882182044,-78.974375
206070,1,pc1,False,3544.952344706056,-111.6887096518986,-80.71875
206072,1,pc1,False,3546.9162699129815,-104.7823452109806,-82.238125
206075,1,pc1,False,3547.4142341798406,-105.04251519389076,-81.651875
206076,1,pc1,False,3546.4001436490253,-102.87556115336342,-79.2225
206079,1,pc1,False,3544.527854565519,-103.67044488139076,-79.401875
206080,1,pc1,False,3542.235633123317,-98.85128441996498,-81.588125
206082,1,pc1,False,3539.4176258182833,-98.7461361045353,-84.04875
206085,1,pc1,False,3536.078989494906,-102.4334682578556,-84.1225
206087,1,pc1,False,3532.5508871297343,-108.5576595420353,-86.085625
206088,1,pc1,False,3528.567734886485,-128.84780541605872,-86.583125
206090,1,pc1,False,3524.564356252539,-102.66091576762123,-86.4625
206092,1,pc1,False,3520.2768434841105,-123.67985192484778,-86.53375
206095,1,pc1,False,3515.87162222929,-112.37448540873451,-89.4525
206096,1,pc1,False,3511.4099978595837,-290.0932582969181,-90.229375
206099,1,pc1,False,3506.7947483446087,-290.0932582969181,-92.054375
206101,1,pc1,False,3501.8748397512095,-290.0932582969181,-94.03777472527472
45831,1,pc4,False,3229.875727711912,-90.6966358313766,-100.0213068181818
45837,1,pc4,False,3221.859285665586,-90.48656045295864,-98.2675
45840,1,pc4,False,3213.712328609913,-90.25921212532192,-97.33625
45846,1,pc4,False,3205.314146427411,-90.01691018440395,-91.095
45849,1,pc4,False,3197.0740183385697,-89.76048623420864,-90.3975
45854,1,pc4,False,3189.153319219813,-89.49842416145474,-88.818125
45857,1,pc4,False,3181.3954615696284,-89.22017251350552,-88.289375
45862,1,pc4,False,3173.756177885314,-88.93380318977505,-88.071875
45866,1,pc4,False,3166.645217380511,-88.64044534065395,-86.051875
45868,1,pc4,False,3159.704322436948,-88.32740365364224,-87.17875
45873,1,pc4,False,3153.1941105138526,-88.00474130012661,-85.09875
45876,1,pc4,False,3147.065515701561,-87.65999184944302,-83.969375
45879,1,pc4,False,3141.475828801926,-87.30340157844692,-81.175
45882,1,pc1,False,3202.722265900971,-89.91585885383755,-91.86657303370788
45884,1,pc4,False,3136.0426009517373,-86.92611276008755,-81.395625
45885,1,pc1,False,3194.1484441878806,-89.64168130256802,-87.0175
45887,1,pc1,False,3185.817255931279,-89.35581551887661,-85.341875
45889,1,pc4,False,3130.6180030084884,-86.51227914192349,-81.29625
45891,1,pc1,False,3177.7309860866167,-89.05720101692349,-84.211875
45894,1,pc4,False,3125.385761303199,-86.06522713997036,-80.08125
45895,1,pc1,False,3170.0966173064517,-88.74550210334927,-84.51875
45898,1,pc4,False,3120.0699821740204,-85.5721698889938,-80.709375
45899,1,pc1,False,3163.097498523686,-88.42533456184536,-84.7625
45900,1,pc4,False,3114.8968174767133,-85.0509296546188,-80.61
45904,1,pc4,False,3109.648693000688,-84.47242318489224,-82.915
45905,1,pc1,False,3156.4283880496523,-88.09456979133755,-84.491875
45908,1,pc1,False,3150.219195633375,-87.74727212288052,-84.686875
45910,1,pc4,False,3104.516485165935,-83.8636509070602,-83.72875
45913,1,pc4,False,3099.0759518793657,-83.18949471809536,-84.3984375
45914,1,pc1,False,3144.446931407281,-87.38755380012661,-83.564375
45915,1,pc4,False,3093.4010222163643,-82.4486347327438,-84.475
45916,1,pc1,False,3138.907460647414,-87.01348458625942,-83.041875
45919,1,pc4,False,3087.3542353003168,-81.6372333655563,-83.199375
45920,1,pc1,False,3133.479176974666,-86.60396920540005,-83.6725
45923,1,pc4,False,3081.0735527607408,-80.73218880989224,-81.728125
45924,1,pc1,False,3128.0651380907707,-86.15421639778286,-82.95
45928,1,pc1,False,3122.6422241948203,-85.66598092415005,-82.18
45929,1,pc4,False,3074.4196066594054,-79.72320901252895,-84.8925
45932,1,pc4,False,3067.495658966162,-78.58731423713833,-88.938125
45934,1,pc1,False,3117.2881131984,-85.14216958381802,-80.820625
45936,1,pc4,False,3060.3306350391,-77.32907449104457,-89.9175
45938,1,pc1,False,3112.109065840743,-84.5788837561813,-78.978125
45940,1,pc4,False,3052.814082126954,-75.92338906623989,-100.03375
45941,1,pc1,False,3106.756056241621,-83.95090829231411,-79.565
45944,1,pc4,False,3045.256505972854,-74.35815011360317,-99.10125
45945,1,pc1,False,3101.131176532564,-83.24600564338833,-78.71125
45947,1,pc4,False,3037.944070173848,-72.59493600227505,-94.995
45950,1,pc1,False,3094.998325152845,-82.45631753303677,-79.491875
45951,1,pc4,False,3029.5859499114813,-70.64157449104457,-92.25875
45952,1,pc1,False,3088.499983832557,-81.58652840950161,-80.758125
45955,1,pc4,False,3019.9595772190664,-69.20592843391567,-89.31875
45957,1,pc1,False,3081.599153455745,-80.6319843421188,-80.15
45959,1,pc4,False,3010.207267298036,-68.95800362922817,-84.350625
45962,1,pc1,False,3074.5372000968723,-79.56498299934536,-82.45875
45964,1,pc1,False,3067.171626552601,-78.37028848030239,-86.004375
45965,1,pc4,False,3001.141580677645,-70.11661111213833,-82.12
45967,1,pc1,False,3059.5662363900196,-77.0374790320602,-89.731875
45968,1,pc4,False,2991.852622540895,-71.99267159797817,-80.87625
45971,1,pc4,False,2982.0914957988366,-73.98420297004849,-81.8625
45973,1,pc1,False,3051.7156781416747,-75.54011880256802,-97.633125
45976,1,pc1,False,3043.5094601960095,-73.85582314827114,-96.919375
45978,1,pc4,False,2972.5799735886317,-75.74733315803677,-85.085625
45979,1,pc4,False,2963.2739287965737,-77.26197396614224,-80.90375
45980,1,pc1,False,3035.2986386362713,-71.99252663948208,-93.76
45983,1,pc4,False,2954.2182891400053,-78.57669411995083,-82.256875
45986,1,pc1,False,3025.326318814402,-70.11476479866177,-90.7075
45988,1,pc4,False,2945.354274321624,-79.74251138069302,-82.94625
45990,1,pc1,False,3016.5060037141225,-68.91511880256802,-85.78125
45991,1,pc4,False,2936.7676460412376,-80.73553048469692,-85.265625
45992,1,pc1,False,3007.4836688342407,-69.1806903968063,-78.498125
45996,1,pc1,False,2998.1347043736096,-70.77070199348599,-76.811875
45998,1,pc4,False,2928.313169644185,-81.64840279915005,-86.555
46000,1,pc1,False,2989.073538662074,-72.7085224280563,-72.17625
46002,1,pc4,False,2920.0716914535274,-82.45045052864224,-86.664375
46004,1,pc1,False,2980.614312404932,-74.44073068000942,-73.576875
46006,1,pc4,False,2911.865632167019,-83.18745004036099,-87.208125
46008,1,pc4,False,2903.9163235895603,-83.84966622688442,-87.3575
