tower_id,device,dist_m,measured,simulated,residual,lat,lon
28650241,pc1,45.70027408666677,-88.020625,-75.81656646728516,-12.20405853271484,52.49900333333333,13.308283333333334
28650241,pc1,46.9940434840471,-86.869375,-76.03419494628906,-10.835180053710943,52.499015,13.308291666666667
28650241,pc1,48.616190723676695,-86.171875,-76.21627044677734,-9.955604553222656,52.498351666666665,13.307415
28650241,pc1,57.579041616379754,-84.623125,-77.39569091796875,-7.227434082031252,52.498255,13.307433333333334
28650241,pc1,59.48732530455453,-86.10125,-77.6240234375,-8.477226562499993,52.499053333333336,13.30848
28650241,pc1,65.92735743834432,-87.6225,-78.33859252929688,-9.283907470703127,52.49906833333333,13.30858
28650241,pc1,91.60305897643178,-87.48625,-80.73810577392578,-6.748144226074217,52.49791666666667,13.307538333333332
28650241,pc1,96.50499880621923,-87.7,-81.14794158935547,-6.552058410644534,52.49787,13.307556666666668
28650241,pc1,98.85322635029125,-96.813125,-81.4176254272461,-15.395499572753906,52.499138333333335,13.309078333333334
28650241,pc1,105.24049953278791,-95.256875,-81.9130630493164,-13.343811950683587,52.499163333333335,13.309163333333334
28650241,pc1,105.52954865220168,-95.810625,-81.90333557128906,-13.90728942871094,52.499145,13.309183333333332
28650241,pc1,124.29529027643473,-89.261875,-83.12167358398438,-6.140201416015628,52.49761166666666,13.307656666666666
28650241,pc1,130.04503845604182,-97.47,-83.46175384521484,-14.008246154785155,52.499175,13.309558333333332
28650241,pc1,137.4667944827758,-91.48125,-83.80073547363281,-7.68051452636719,52.49749166666667,13.307696666666669
28650241,pc1,143.70049987781258,-95.970625,-84.2948226928711,-11.675802307128905,52.49912833333333,13.309801666666669
28650241,pc1,148.23581438415914,-95.684375,-84.52396392822266,-11.160411071777347,52.49908833333333,13.309891666666667
28650241,pc1,152.60699069719686,-95.614375,-84.73772430419922,-10.876650695800777,52.49915333333333,13.309926666666666
28650241,pc1,153.88185069374072,-96.754375,-84.79888153076172,-11.955493469238277,52.49911333333333,13.309966666666666
28650241,pc1,162.8145147955245,-92.786875,-109.85331726074219,17.066442260742193,52.497263333333336,13.307861666666666
28650241,pc1,170.51469454010825,-90.84375,-98.56835174560547,7.724601745605469,52.497193333333335,13.307795
28650241,pc1,176.00640764348285,-88.59375,-85.56546783447266,-3.0282821655273438,52.497145,13.307688333333331
28650241,pc1,180.83243248005348,-94.209375,-85.74122619628906,-8.468148803710932,52.497115,13.307428333333334
28650241,pc1,180.89895765042783,-100.7002688172043,-86.00692749023438,-14.693341326969929,52.49929166666666,13.31029
28650241,pc1,182.01666185726316,-92.545625,-106.63577270507812,14.090147705078124,52.49711166666667,13.307346666666668
28650241,pc1,182.8626657736373,-89.8025,-85.8171615600586,-3.985338439941401,52.497085,13.307628333333334
28650241,pc1,188.8828862403615,-103.0875,-112.85559844970703,9.768098449707026,52.497076666666665,13.307121666666667
28650241,pc1,212.1530954126109,-111.95375,-127.08385467529297,15.13010467529297,52.49698,13.306523333333333
28650241,pc1,217.75137612090626,-111.735625,-297.989990234375,186.254365234375,52.49701666666667,13.306216666666666
28650241,pc1,217.75137612090626,-111.6925,-297.989990234375,186.297490234375,52.49701666666667,13.306216666666666
28650241,pc1,217.75137612090626,-111.90625,-297.989990234375,186.083740234375,52.49701666666667,13.306216666666666
28650241,pc1,217.75137612090626,-111.8725,-297.989990234375,186.117490234375,52.49701666666667,13.306216666666666
