tower_id,device,measured,simulated,dist_m,lat,lon,residual
2818312,pc2,-93.599375,-73.46783447265625,83.73988040445731,52.50241333333334,13.280805,-20.131540527343745
2818312,pc2,-107.14204545454544,-87.41313171386719,439.54438646433437,52.50603666666667,13.280313333333334,-19.72891374067825
2818312,pc2,-103.595625,-80.09903717041016,187.63417763301425,52.503213333333335,13.281765,-23.496587829589842
2818312,pc2,-108.184375,-87.71682739257812,455.4157105304297,52.50617166666667,13.280445,-20.467547607421878
2818312,pc2,-97.686875,-84.58888244628906,316.99009967195514,52.50429666666667,13.282668333333334,-13.097992553710938
2818312,pc2,-109.91304347826087,-87.30375671386719,434.02102242990645,52.505988333333335,13.280286666666669,-22.609286764393687
2818312,pc2,-100.301875,-83.07469940185547,265.81755317626687,52.50382,13.28241,-17.227175598144527
2818312,pc2,-118.31583333333332,-91.18753051757812,679.5962407970859,52.508073333333336,13.281823333333334,-27.12830281575519
2818312,pc2,-107.035,-86.99320220947266,418.7102078243439,52.50585333333333,13.280228333333334,-20.04179779052734
2818312,pc3,-92.288125,-80.51026916503906,196.93711166033475,52.50328,13.281851666666666,-11.777855834960931
2818312,pc3,-94.1825,-82.69007873535156,254.1661204527958,52.50373,13.282315,-11.492421264648442
2818312,pc3,-92.68875,-75.96644592285156,114.43930949218375,52.502635,13.281125,-16.722304077148436
2818312,pc3,-93.724375,-74.7266616821289,98.18947051075334,52.50126166666666,13.28012,-18.99771331787109
2818312,pc3,-104.496875,-86.86112976074219,412.36768388570533,52.49859666666666,13.281663333333332,-17.635745239257815
2818312,pc3,-100.19909793814432,-88.3154525756836,487.8633133998032,52.49799,13.282188333333334,-11.883645362460726
2818312,pc3,-100.050625,-87.0795669555664,422.91342190276816,52.50589,13.280251666666668,-12.97105804443359
2818312,pc3,-98.69125,-87.55413818359375,446.92550024629253,52.50609666666666,13.280418333333332,-11.137111816406247
2818312,pc3,-98.6413043478261,-87.64067077636719,451.42156217169094,52.50614,13.280378333333331,-11.000633571458906
2818312,pc3,-86.246875,-71.27362823486328,62.52727614789803,52.50211,13.280601666666666,-14.973246765136722
2818312,pc3,-96.22321428571428,-85.44978332519531,350.2786886884751,52.49910833333333,13.281285,-10.773430960518965
2818312,pc3,-107.499375,-93.17304992675781,854.4098833070727,52.50964166666667,13.282118333333331,-14.326325073242188
2818312,pc3,-97.335625,-76.43893432617188,121.21171642892544,52.501043333333335,13.2801,-20.896690673828118
2818312,pc3,-95.66203703703704,-74.25885009765625,92.59629482840813,52.502915,13.279376666666666,-21.403186939380788
2818312,pc3,-99.78935185185183,-70.62262725830078,57.02615451507117,52.50259333333333,13.279923333333333,-29.166724593551052
2818312,pc3,-107.623125,-93.17120361328125,854.2280555167705,52.50964,13.282118333333331,-14.451921386718752
2818312,pc3,-113.485625,-89.11395263671875,535.2722842137565,52.506436666666666,13.28312,-24.37167236328125
2818312,pc3,-87.738125,-72.75303649902344,76.32204716352152,52.50236,13.280723333333333,-14.985088500976559
2818312,pc3,-97.70625,-85.43937683105469,349.8560139013159,52.499115,13.281298333333334,-12.26687316894531
2818312,pc3,-90.324375,-80.81723022460938,204.16345181774435,52.50047333333333,13.281068333333334,-9.507144775390628
2818312,pc3,-106.1,-92.49120330810547,790.7136925728702,52.50906333333333,13.282068333333331,-13.608796691894526
2818312,pc3,-96.81,-85.02606201171875,333.48755570880996,52.50444666666667,13.282751666666666,-11.783937988281252
2818312,pc3,-90.914375,-80.65819549560547,200.3903834001299,52.50328666666667,13.28191,-10.256179504394538
2818312,pc3,-105.99375,-92.49120330810547,790.7136925728702,52.50906333333333,13.282068333333331,-13.502546691894537
2940680,pc2,-113.495,-291.19598388671875,332.45830003619466,52.50195833333333,13.333063333333332,177.70098388671875
2940680,pc2,-108.88875,-119.82411193847656,247.63408776078856,52.50258,13.33379,10.93536193847656
2940680,pc2,-93.68626237623762,-115.44557189941406,112.69863946574186,52.50367166666667,13.334726666666668,21.75930952317644
2940680,pc2,-90.38625,-115.42814636230469,112.98749291412358,52.50367,13.334723333333333,25.041896362304684
2940680,pc2,-89.72526041666667,-117.9260025024414,100.29139433391329,52.50376833333333,13.334825,28.200742085774735
2940680,pc2,-61.748125,-63.434715270996094,11.463264518254094,52.50444,13.335678333333334,1.686590270996092
2940680,pc2,-95.404375,-105.09980010986328,142.99048320819384,52.50336,13.334655,9.69542510986328
2940680,pc2,-112.54,-291.19598388671875,264.2469130334207,52.50248333333333,13.333588333333331,178.65598388671873
2940680,pc2,-96.589375,-122.77204895019531,153.82499774927405,52.503276666666665,13.334571666666667,26.18267395019531
2940680,pc2,-73.9325,-64.16152954101562,16.307974632795297,52.50438166666667,13.336076666666669,-9.77097045898438
2940680,pc2,-83.34625,-71.97776794433594,75.85579427035475,52.504255,13.336931666666668,-11.36848205566406
2940680,pc2,-72.47125,-63.731407165527344,12.918503347353775,52.50439333333333,13.33603,-8.739842834472654
2940680,pc2,-93.77875,-114.85287475585938,126.74248661273369,52.503545,13.33465,21.074124755859373
2940680,pc2,-108.89078282828282,-114.0958251953125,245.62709040776429,52.50264,13.333701666666666,5.205042367029677
